Shipment Created Date;MAX Delivery Date;ShipmentNo;CustomerCode;CustomerName;City;Distrcit;TC-AMBIENT;ProductCode;ProductName;Pallet;Weight;Channel;DistributionChannel;Division
18.02.2019;22.02.2019;9308331246;6465903;CARREFOURSA TÝC MRK.AÞ SAMSUN DEPO;SAMSUN;ÇARÞAMBA;AMBIENT;4016989;FALIM 20X35G MINT 4CA;0,01;3,429;OT;20;1
18.02.2019;21.02.2019;9308331104;6465457;CARREFOURSA TÝC MRK.AÞ ÝZMÝR DEPO;ÝZMÝR;TORBALI;TC;4050584;MKA 100G OREO TBL 22CA;0,01;4,66;OT;20;30
18.02.2019;21.02.2019;9308331104;6465457;CARREFOURSA TÝC MRK.AÞ ÝZMÝR DEPO;ÝZMÝR;TORBALI;TC;4028782;MKA 80G BBL MLK TR 22CA;0,04;13,432;OT;20;30
18.02.2019;21.02.2019;9308331104;6465457;CARREFOURSA TÝC MRK.AÞ ÝZMÝR DEPO;ÝZMÝR;TORBALI;TC;4000754;BNB 73G MILKC 48CA;0,15;57,148;OT;20;30
18.02.2019;21.02.2019;9308331104;6465457;CARREFOURSA TÝC MRK.AÞ ÝZMÝR DEPO;ÝZMÝR;TORBALI;TC;4047491;TONE 35G TBL MILK TR 24CA;0,04;10,92;OT;20;30
18.02.2019;21.02.2019;9308331104;6465457;CARREFOURSA TÝC MRK.AÞ ÝZMÝR DEPO;ÝZMÝR;TORBALI;TC;4050574;MILKA 100G TBL DESSERT 22CA;0,01;2,33;OT;20;30
18.02.2019;21.02.2019;9308331104;6465457;CARREFOURSA TÝC MRK.AÞ ÝZMÝR DEPO;ÝZMÝR;TORBALI;TC;4050565;MKA 100G STRAWB YOGH 22CA;0,48;244,65;OT;20;30
18.02.2019;21.02.2019;9308331104;6465457;CARREFOURSA TÝC MRK.AÞ ÝZMÝR DEPO;ÝZMÝR;TORBALI;TC;376530;MILKA 80G TBL WHITE 24 BOX CL7;0,01;8,24;OT;20;30
18.02.2019;21.02.2019;9308331104;6465457;CARREFOURSA TÝC MRK.AÞ ÝZMÝR DEPO;ÝZMÝR;TORBALI;TC;4037120;MKA 87G TABLET PETIT LU 18CA;0,02;8,475;OT;20;30
18.02.2019;21.02.2019;9308331104;6465457;CARREFOURSA TÝC MRK.AÞ ÝZMÝR DEPO;ÝZMÝR;TORBALI;TC;4247152;MKA OREO BAR 37G 36CA;0,01;1,466;OT;20;30
18.02.2019;21.02.2019;9308331104;6465457;CARREFOURSA TÝC MRK.AÞ ÝZMÝR DEPO;ÝZMÝR;TORBALI;TC;4043469;MKA 90G TRIPLE CHOCOLATE 20CA;0,02;9,66;OT;20;30
18.02.2019;21.02.2019;9308331235;6465454;CARREFOURSA TÝC MRK.AÞ ANKARA DEPO;ANKARA;KAZAN;AMBIENT;4016990;FALIM 20X35G MASIC 4CA;0,01;3,429;OT;20;1
18.02.2019;21.02.2019;9308331235;6465454;CARREFOURSA TÝC MRK.AÞ ANKARA DEPO;ANKARA;KAZAN;AMBIENT;4016985;FALIM 20X35G BRRY 4CA;0,01;3,429;OT;20;1
18.02.2019;22.02.2019;9308331234;6465453;CARREFOURSA TÝC MRK.AÞ ADANA DEPO;ADANA;YÜREÐÝR;AMBIENT;94582;TOPI 88G FRT 24CA;0,09;44,03;OT;20;1
18.02.2019;22.02.2019;9308331163;6465903;CARREFOURSA TÝC MRK.AÞ SAMSUN DEPO;SAMSUN;ÇARÞAMBA;TC;4050584;MKA 100G OREO TBL 22CA;0,01;2,33;OT;20;30
18.02.2019;22.02.2019;9308331163;6465903;CARREFOURSA TÝC MRK.AÞ SAMSUN DEPO;SAMSUN;ÇARÞAMBA;TC;4047491;TONE 35G TBL MILK TR 24CA;0,01;2,73;OT;20;30
18.02.2019;22.02.2019;9308331163;6465903;CARREFOURSA TÝC MRK.AÞ SAMSUN DEPO;SAMSUN;ÇARÞAMBA;TC;4050574;MILKA 100G TBL DESSERT 22CA;0,01;4,66;OT;20;30
18.02.2019;22.02.2019;9308331163;6465903;CARREFOURSA TÝC MRK.AÞ SAMSUN DEPO;SAMSUN;ÇARÞAMBA;TC;4050565;MKA 100G STRAWB YOGH 22CA;0,18;90,87;OT;20;30
18.02.2019;22.02.2019;9308331163;6465903;CARREFOURSA TÝC MRK.AÞ SAMSUN DEPO;SAMSUN;ÇARÞAMBA;TC;4247152;MKA OREO BAR 37G 36CA;0,01;1,466;OT;20;30
18.02.2019;22.02.2019;9308331163;6465903;CARREFOURSA TÝC MRK.AÞ SAMSUN DEPO;SAMSUN;ÇARÞAMBA;TC;4043469;MKA 90G TRIPLE CHOCOLATE 20CA;0,01;5,796;OT;20;30
18.02.2019;21.02.2019;9308330972;6465453;CARREFOURSA TÝC MRK.AÞ ADANA DEPO;ADANA;YÜREÐÝR;TC;4047491;TONE 35G TBL MILK TR 24CA;0,01;3,64;OT;20;30
18.02.2019;21.02.2019;9308330972;6465453;CARREFOURSA TÝC MRK.AÞ ADANA DEPO;ADANA;YÜREÐÝR;TC;669673;MKA 80G HNUT RAISN TR 25CA;0,01;2,13;OT;20;30
18.02.2019;21.02.2019;9308330972;6465453;CARREFOURSA TÝC MRK.AÞ ADANA DEPO;ADANA;YÜREÐÝR;TC;4050565;MKA 100G STRAWB YOGH 22CA;0,03;16,31;OT;20;30
18.02.2019;21.02.2019;9308330972;6465453;CARREFOURSA TÝC MRK.AÞ ADANA DEPO;ADANA;YÜREÐÝR;TC;376530;MILKA 80G TBL WHITE 24 BOX CL7;0,02;10,3;OT;20;30
18.02.2019;22.02.2019;9308331244;6465903;CARREFOURSA TÝC MRK.AÞ SAMSUN DEPO;SAMSUN;ÇARÞAMBA;AMBIENT;94582;TOPI 88G FRT 24CA;0,06;26,418;OT;20;1
18.02.2019;22.02.2019;9308331233;6465453;CARREFOURSA TÝC MRK.AÞ ADANA DEPO;ADANA;YÜREÐÝR;AMBIENT;4016990;FALIM 20X35G MASIC 4CA;0,01;3,429;OT;20;1
18.02.2019;22.02.2019;9308331233;6465453;CARREFOURSA TÝC MRK.AÞ ADANA DEPO;ADANA;YÜREÐÝR;AMBIENT;4016989;FALIM 20X35G MINT 4CA;0,01;3,429;OT;20;1
18.02.2019;22.02.2019;9308331232;6508300;CARREFOURSA TÝC MRK AÞ ANTALYA DEPO;ANTALYA;MERKEZ;AMBIENT;4016990;FALIM 20X35G MASIC 4CA;0,01;3,429;OT;20;1
18.02.2019;22.02.2019;9308331232;6508300;CARREFOURSA TÝC MRK AÞ ANTALYA DEPO;ANTALYA;MERKEZ;AMBIENT;4016989;FALIM 20X35G MINT 4CA;0,01;3,429;OT;20;1
18.02.2019;22.02.2019;9308330997;6508300;CARREFOURSA TÝC MRK AÞ ANTALYA DEPO;ANTALYA;MERKEZ;TC;4052027;OREO CHOCO 228G 12CA;0,02;9,016;OT;20;30
18.02.2019;22.02.2019;9308331231;6508300;CARREFOURSA TÝC MRK AÞ ANTALYA DEPO;ANTALYA;MERKEZ;AMBIENT;94582;TOPI 88G FRT 24CA;0,02;8,806;OT;20;1
18.02.2019;21.02.2019;9308331237;6522121;CARREFOURSA TÝC MRK.AÞ ESENYURT;ÝSTANBUL AVR.;ESENYURT;AMBIENT;94582;TOPI 88G FRT 24CA;0,23;110,075;OT;20;1
18.02.2019;21.02.2019;9308331238;6522121;CARREFOURSA TÝC MRK.AÞ ESENYURT;ÝSTANBUL AVR.;ESENYURT;AMBIENT;4076445;OREO PROMO 95G CLASSIC 28CA;0,03;9,459;OT;20;1
18.02.2019;21.02.2019;9308331238;6522121;CARREFOURSA TÝC MRK.AÞ ESENYURT;ÝSTANBUL AVR.;ESENYURT;AMBIENT;4076448;OREO PROMO 228G CLASS 12CA;0,03;10,185;OT;20;1
18.02.2019;22.02.2019;9308330996;6508300;CARREFOURSA TÝC MRK AÞ ANTALYA DEPO;ANTALYA;MERKEZ;TC;4050584;MKA 100G OREO TBL 22CA;0,04;20,97;OT;20;30
18.02.2019;22.02.2019;9308330996;6508300;CARREFOURSA TÝC MRK AÞ ANTALYA DEPO;ANTALYA;MERKEZ;TC;4000754;BNB 73G MILKC 48CA;0,03;13,188;OT;20;30
18.02.2019;22.02.2019;9308330996;6508300;CARREFOURSA TÝC MRK AÞ ANTALYA DEPO;ANTALYA;MERKEZ;TC;4047491;TONE 35G TBL MILK TR 24CA;0,01;3,64;OT;20;30
18.02.2019;22.02.2019;9308330996;6508300;CARREFOURSA TÝC MRK AÞ ANTALYA DEPO;ANTALYA;MERKEZ;TC;669671;MKA 80G MILK TR 27CA;0,01;2,29;OT;20;30
18.02.2019;22.02.2019;9308330996;6508300;CARREFOURSA TÝC MRK AÞ ANTALYA DEPO;ANTALYA;MERKEZ;TC;4050565;MKA 100G STRAWB YOGH 22CA;0,1;48,93;OT;20;30
18.02.2019;22.02.2019;9308330996;6508300;CARREFOURSA TÝC MRK AÞ ANTALYA DEPO;ANTALYA;MERKEZ;TC;376530;MILKA 80G TBL WHITE 24 BOX CL7;0,01;2,06;OT;20;30
18.02.2019;22.02.2019;9308330996;6508300;CARREFOURSA TÝC MRK AÞ ANTALYA DEPO;ANTALYA;MERKEZ;TC;4037120;MKA 87G TABLET PETIT LU 18CA;0,01;1,695;OT;20;30
18.02.2019;22.02.2019;9308330996;6508300;CARREFOURSA TÝC MRK AÞ ANTALYA DEPO;ANTALYA;MERKEZ;TC;4247152;MKA OREO BAR 37G 36CA;0,01;1,466;OT;20;30
18.02.2019;22.02.2019;9308331245;6465903;CARREFOURSA TÝC MRK.AÞ SAMSUN DEPO;SAMSUN;ÇARÞAMBA;AMBIENT;4016988;FALIM 20X35G STRAWB 4CA;0,01;3,429;OT;20;1
18.02.2019;22.02.2019;9308331245;6465903;CARREFOURSA TÝC MRK.AÞ SAMSUN DEPO;SAMSUN;ÇARÞAMBA;AMBIENT;4016989;FALIM 20X35G MINT 4CA;0,01;3,429;OT;20;1
18.02.2019;22.02.2019;9308331245;6465903;CARREFOURSA TÝC MRK.AÞ SAMSUN DEPO;SAMSUN;ÇARÞAMBA;AMBIENT;4016987;FALIM 20X35G FRT 4CA;0,01;3,429;OT;20;1
18.02.2019;21.02.2019;9308331239;6522121;CARREFOURSA TÝC MRK.AÞ ESENYURT;ÝSTANBUL AVR.;ESENYURT;AMBIENT;4016990;FALIM 20X35G MASIC 4CA;0,02;10,287;OT;20;1
18.02.2019;21.02.2019;9308331239;6522121;CARREFOURSA TÝC MRK.AÞ ESENYURT;ÝSTANBUL AVR.;ESENYURT;AMBIENT;4016986;FALIM 20X40G ISIL MINT 4CA;0,01;3,829;OT;20;1
18.02.2019;21.02.2019;9308331239;6522121;CARREFOURSA TÝC MRK.AÞ ESENYURT;ÝSTANBUL AVR.;ESENYURT;AMBIENT;4016989;FALIM 20X35G MINT 4CA;0,01;3,429;OT;20;1
18.02.2019;21.02.2019;9308331239;6522121;CARREFOURSA TÝC MRK.AÞ ESENYURT;ÝSTANBUL AVR.;ESENYURT;AMBIENT;4016985;FALIM 20X35G BRRY 4CA;0,01;3,429;OT;20;1
18.02.2019;21.02.2019;9308331239;6522121;CARREFOURSA TÝC MRK.AÞ ESENYURT;ÝSTANBUL AVR.;ESENYURT;AMBIENT;4048237;FALIM 20X35G CLOVE 4CA;0,01;6,858;OT;20;1
18.02.2019;21.02.2019;9308331239;6522121;CARREFOURSA TÝC MRK.AÞ ESENYURT;ÝSTANBUL AVR.;ESENYURT;AMBIENT;669710;FALIM ISIL 20X40G GREEN APPLE 4CA;0,01;3,829;OT;20;1
18.02.2019;19.02.2019;9308331240;6522121;CARREFOURSA TÝC MRK.AÞ ESENYURT;ÝSTANBUL AVR.;ESENYURT;TC;4050584;MKA 100G OREO TBL 22CA;0,06;27,96;OT;20;30
18.02.2019;19.02.2019;9308331240;6522121;CARREFOURSA TÝC MRK.AÞ ESENYURT;ÝSTANBUL AVR.;ESENYURT;TC;4028782;MKA 80G BBL MLK TR 22CA;0,04;11,194;OT;20;30
18.02.2019;19.02.2019;9308331240;6522121;CARREFOURSA TÝC MRK.AÞ ESENYURT;ÝSTANBUL AVR.;ESENYURT;TC;4000754;BNB 73G MILKC 48CA;0,31;118,692;OT;20;30
18.02.2019;19.02.2019;9308331240;6522121;CARREFOURSA TÝC MRK.AÞ ESENYURT;ÝSTANBUL AVR.;ESENYURT;TC;4047491;TONE 35G TBL MILK TR 24CA;0,07;17,29;OT;20;30
18.02.2019;19.02.2019;9308331240;6522121;CARREFOURSA TÝC MRK.AÞ ESENYURT;ÝSTANBUL AVR.;ESENYURT;TC;754260;TONE 100G TBL MILK 4X20CA;0,06;45,775;OT;20;30
18.02.2019;19.02.2019;9308331240;6522121;CARREFOURSA TÝC MRK.AÞ ESENYURT;ÝSTANBUL AVR.;ESENYURT;TC;4050574;MILKA 100G TBL DESSERT 22CA;0,06;27,96;OT;20;30
18.02.2019;19.02.2019;9308331240;6522121;CARREFOURSA TÝC MRK.AÞ ESENYURT;ÝSTANBUL AVR.;ESENYURT;TC;4247152;MKA OREO BAR 37G 36CA;0,02;7,33;OT;20;30
18.02.2019;19.02.2019;9308331240;6522121;CARREFOURSA TÝC MRK.AÞ ESENYURT;ÝSTANBUL AVR.;ESENYURT;TC;4043469;MKA 90G TRIPLE CHOCOLATE 20CA;0,04;17,388;OT;20;30
18.02.2019;22.02.2019;9308331146;6465235;MÝGROS TÝC.AÞ MUÐLA DEPO;MUÐLA;BAYIR;TC;4052021;OREO CHOCO 95G  28CA;0,06;31,53;OT;20;30
18.02.2019;23.02.2019;9308331271;6465290;MÝGROS TÝC.AÞ ERZURUM DEPO;ERZURUM;MERKEZ;AMBIENT;4076621;OREO PROMO 12X38G CLASS 9CA;0,04;13,867;OT;20;1
18.02.2019;22.02.2019;9308331259;6464411;MÝGROS TÝC.AÞ ADANA ANA DEPO;ADANA;MERKEZ;AMBIENT;4076621;OREO PROMO 12X38G CLASS 9CA;0,04;13,867;OT;20;1
18.02.2019;22.02.2019;9308331259;6464411;MÝGROS TÝC.AÞ ADANA ANA DEPO;ADANA;MERKEZ;AMBIENT;4076445;OREO PROMO 95G CLASSIC 28CA;0,33;94,59;OT;20;1
18.02.2019;22.02.2019;9308331265;6465525;MÝGROS TÝC.AÞ ANTALYA SERÝK DEPO;ANTALYA;SERÝK;AMBIENT;4076621;OREO PROMO 12X38G CLASS 9CA;0,08;27,733;OT;20;1
18.02.2019;21.02.2019;9308331250;6524101;MÝGROS GÖLBAÞI DEPO;ANKARA;GÖLBAÞI;AMBIENT;4076621;OREO PROMO 12X38G CLASS 9CA;0,1;34,667;OT;20;1
18.02.2019;21.02.2019;9308331274;6516523;MÝGROS TÝC.AÞ ESENYURT DAÐITIM MRK;ÝSTANBUL AVR.;ESENYURT;AMBIENT;4076621;OREO PROMO 12X38G CLASS 9CA;0,17;55,467;OT;20;1
18.02.2019;21.02.2019;9308331274;6516523;MÝGROS TÝC.AÞ ESENYURT DAÐITIM MRK;ÝSTANBUL AVR.;ESENYURT;AMBIENT;4076445;OREO PROMO 95G CLASSIC 28CA;0,56;157,649;OT;20;1
18.02.2019;21.02.2019;9308331106;6525071;MÝGROS TÝC AÞ TORBALI DEPO;ÝZMÝR;TORBALI;TC;4052051;OREO CHOC 12X38G 9CA;0,04;20,8;OT;20;30
18.02.2019;21.02.2019;9308330968;6464411;MÝGROS TÝC.AÞ ADANA ANA DEPO;ADANA;MERKEZ;TC;4000754;BNB 73G MILKC 48CA;0,06;21,98;OT;20;30
18.02.2019;21.02.2019;9308330968;6464411;MÝGROS TÝC.AÞ ADANA ANA DEPO;ADANA;MERKEZ;TC;355940;MKA 43,75G MILKINIS 20CA;0,02;10,18;OT;20;30
18.02.2019;21.02.2019;9308330968;6464411;MÝGROS TÝC.AÞ ADANA ANA DEPO;ADANA;MERKEZ;TC;669673;MKA 80G HNUT RAISN TR 25CA;0,01;2,13;OT;20;30
18.02.2019;21.02.2019;9308330968;6464411;MÝGROS TÝC.AÞ ADANA ANA DEPO;ADANA;MERKEZ;TC;4050565;MKA 100G STRAWB YOGH 22CA;0,46;233;OT;20;30
18.02.2019;21.02.2019;9308330968;6464411;MÝGROS TÝC.AÞ ADANA ANA DEPO;ADANA;MERKEZ;TC;4050584;MKA 100G OREO TBL 22CA;0,07;34,95;OT;20;30
18.02.2019;21.02.2019;9308330968;6464411;MÝGROS TÝC.AÞ ADANA ANA DEPO;ADANA;MERKEZ;TC;646683;MKA 25X28,5g GOF CHOCO 16CA;0,05;26,53;OT;20;30
18.02.2019;22.02.2019;9308330993;6465525;MÝGROS TÝC.AÞ ANTALYA SERÝK DEPO;ANTALYA;SERÝK;TC;4000754;BNB 73G MILKC 48CA;0,11;43,96;OT;20;30
18.02.2019;22.02.2019;9308330993;6465525;MÝGROS TÝC.AÞ ANTALYA SERÝK DEPO;ANTALYA;SERÝK;TC;355940;MKA 43,75G MILKINIS 20CA;0,02;10,18;OT;20;30
18.02.2019;22.02.2019;9308330993;6465525;MÝGROS TÝC.AÞ ANTALYA SERÝK DEPO;ANTALYA;SERÝK;TC;669673;MKA 80G HNUT RAISN TR 25CA;0,02;12,78;OT;20;30
18.02.2019;22.02.2019;9308330993;6465525;MÝGROS TÝC.AÞ ANTALYA SERÝK DEPO;ANTALYA;SERÝK;TC;4050565;MKA 100G STRAWB YOGH 22CA;0,46;233;OT;20;30
18.02.2019;22.02.2019;9308330993;6465525;MÝGROS TÝC.AÞ ANTALYA SERÝK DEPO;ANTALYA;SERÝK;TC;754260;TONE 100G TBL MILK 4X20CA;0,1;73,24;OT;20;30
18.02.2019;22.02.2019;9308330993;6465525;MÝGROS TÝC.AÞ ANTALYA SERÝK DEPO;ANTALYA;SERÝK;TC;4050584;MKA 100G OREO TBL 22CA;0,05;23,3;OT;20;30
18.02.2019;22.02.2019;9308330993;6465525;MÝGROS TÝC.AÞ ANTALYA SERÝK DEPO;ANTALYA;SERÝK;TC;646683;MKA 25X28,5g GOF CHOCO 16CA;0,03;13,265;OT;20;30
18.02.2019;19.02.2019;9308331282;6516523;MÝGROS TÝC.AÞ ESENYURT DAÐITIM MRK;ÝSTANBUL AVR.;ESENYURT;TC;4000754;BNB 73G MILKC 48CA;0,34;131,88;OT;20;30
18.02.2019;19.02.2019;9308331282;6516523;MÝGROS TÝC.AÞ ESENYURT DAÐITIM MRK;ÝSTANBUL AVR.;ESENYURT;TC;355940;MKA 43,75G MILKINIS 20CA;0,09;50,9;OT;20;30
18.02.2019;19.02.2019;9308331282;6516523;MÝGROS TÝC.AÞ ESENYURT DAÐITIM MRK;ÝSTANBUL AVR.;ESENYURT;TC;669671;MKA 80G MILK TR 27CA;0,07;45,8;OT;20;30
18.02.2019;19.02.2019;9308331282;6516523;MÝGROS TÝC.AÞ ESENYURT DAÐITIM MRK;ÝSTANBUL AVR.;ESENYURT;TC;669673;MKA 80G HNUT RAISN TR 25CA;0,07;46,86;OT;20;30
18.02.2019;19.02.2019;9308331282;6516523;MÝGROS TÝC.AÞ ESENYURT DAÐITIM MRK;ÝSTANBUL AVR.;ESENYURT;TC;4050565;MKA 100G STRAWB YOGH 22CA;0,46;233;OT;20;30
18.02.2019;19.02.2019;9308331282;6516523;MÝGROS TÝC.AÞ ESENYURT DAÐITIM MRK;ÝSTANBUL AVR.;ESENYURT;TC;754260;TONE 100G TBL MILK 4X20CA;0,19;137,325;OT;20;30
18.02.2019;19.02.2019;9308331282;6516523;MÝGROS TÝC.AÞ ESENYURT DAÐITIM MRK;ÝSTANBUL AVR.;ESENYURT;TC;4050584;MKA 100G OREO TBL 22CA;0,46;233;OT;20;30
18.02.2019;19.02.2019;9308331282;6516523;MÝGROS TÝC.AÞ ESENYURT DAÐITIM MRK;ÝSTANBUL AVR.;ESENYURT;TC;646683;MKA 25X28,5g GOF CHOCO 16CA;0,1;53,06;OT;20;30
18.02.2019;22.02.2019;9308331145;6465235;MÝGROS TÝC.AÞ MUÐLA DEPO;MUÐLA;BAYIR;TC;4055020;JELB SPK WATME 80G 24CA M;0,01;5,003;OT;20;30
18.02.2019;22.02.2019;9308331145;6465235;MÝGROS TÝC.AÞ MUÐLA DEPO;MUÐLA;BAYIR;TC;4052099;SPK WATERMELON MOGUL 160G 10CA;0,01;1,996;OT;20;30
18.02.2019;22.02.2019;9308331145;6465235;MÝGROS TÝC.AÞ MUÐLA DEPO;MUÐLA;BAYIR;TC;4052207;JLB SPK 160G KIDS 10CA M;0,02;9,98;OT;20;30
18.02.2019;22.02.2019;9308331145;6465235;MÝGROS TÝC.AÞ MUÐLA DEPO;MUÐLA;BAYIR;TC;4052205;JELB SPK 80G KIDS 24CA M;0,02;10,006;OT;20;30
18.02.2019;22.02.2019;9308330992;6465525;MÝGROS TÝC.AÞ ANTALYA SERÝK DEPO;ANTALYA;SERÝK;TC;4052099;SPK WATERMELON MOGUL 160G 10CA;0,02;9,98;OT;20;30
18.02.2019;22.02.2019;9308330992;6465525;MÝGROS TÝC.AÞ ANTALYA SERÝK DEPO;ANTALYA;SERÝK;TC;4052207;JLB SPK 160G KIDS 10CA M;0,07;33,931;OT;20;30
18.02.2019;22.02.2019;9308330992;6465525;MÝGROS TÝC.AÞ ANTALYA SERÝK DEPO;ANTALYA;SERÝK;TC;4052205;JELB SPK 80G KIDS 24CA M;0,03;17,511;OT;20;30
18.02.2019;21.02.2019;9308331077;6465290;MÝGROS TÝC.AÞ ERZURUM DEPO;ERZURUM;MERKEZ;TC;923541;MKA 144G CHOC STICK 18CA;0,13;32,912;OT;20;30
18.02.2019;21.02.2019;9308331077;6465290;MÝGROS TÝC.AÞ ERZURUM DEPO;ERZURUM;MERKEZ;TC;849589;OREO 246G MILK CHOCO COV 10CA.;0,03;5,978;OT;20;30
18.02.2019;22.02.2019;9308331284;6465235;MÝGROS TÝC.AÞ MUÐLA DEPO;MUÐLA;BAYIR;AMBIENT;4076621;OREO PROMO 12X38G CLASS 9CA;0,02;6,933;OT;20;1
18.02.2019;22.02.2019;9308331284;6465235;MÝGROS TÝC.AÞ MUÐLA DEPO;MUÐLA;BAYIR;AMBIENT;4076445;OREO PROMO 95G CLASSIC 28CA;0,22;63,06;OT;20;1
18.02.2019;22.02.2019;9308330991;6465525;MÝGROS TÝC.AÞ ANTALYA SERÝK DEPO;ANTALYA;SERÝK;TC;4052051;OREO CHOC 12X38G 9CA;0,02;13,867;OT;20;30
18.02.2019;21.02.2019;9308330986;6524101;MÝGROS GÖLBAÞI DEPO;ANKARA;GÖLBAÞI;TC;4052051;OREO CHOC 12X38G 9CA;0,04;20,8;OT;20;30
18.02.2019;21.02.2019;9308331266;6522918;MÝGROS TÝC.AÞ BURSA DEPO;BURSA;OSMANGAZÝ;AMBIENT;4076621;OREO PROMO 12X38G CLASS 9CA;0,06;20,8;OT;20;1
18.02.2019;19.02.2019;9308331281;6516523;MÝGROS TÝC.AÞ ESENYURT DAÐITIM MRK;ÝSTANBUL AVR.;ESENYURT;TC;4033453;OREO 96G VANILLA THINS 20CA;0,26;83,53;OT;20;30
18.02.2019;21.02.2019;9308331254;6525071;MÝGROS TÝC AÞ TORBALI DEPO;ÝZMÝR;TORBALI;AMBIENT;4076621;OREO PROMO 12X38G CLASS 9CA;0,06;20,8;OT;20;1
18.02.2019;22.02.2019;9308331144;6465235;MÝGROS TÝC.AÞ MUÐLA DEPO;MUÐLA;BAYIR;TC;4000754;BNB 73G MILKC 48CA;0,06;21,98;OT;20;30
18.02.2019;22.02.2019;9308331144;6465235;MÝGROS TÝC.AÞ MUÐLA DEPO;MUÐLA;BAYIR;TC;4050565;MKA 100G STRAWB YOGH 22CA;0,23;116,5;OT;20;30
18.02.2019;22.02.2019;9308331144;6465235;MÝGROS TÝC.AÞ MUÐLA DEPO;MUÐLA;BAYIR;TC;754260;TONE 100G TBL MILK 4X20CA;0,05;36,62;OT;20;30
18.02.2019;22.02.2019;9308331144;6465235;MÝGROS TÝC.AÞ MUÐLA DEPO;MUÐLA;BAYIR;TC;4050584;MKA 100G OREO TBL 22CA;0,09;46,6;OT;20;30
18.02.2019;22.02.2019;9308331144;6465235;MÝGROS TÝC.AÞ MUÐLA DEPO;MUÐLA;BAYIR;TC;646683;MKA 25X28,5g GOF CHOCO 16CA;0,05;26,53;OT;20;30
18.02.2019;21.02.2019;9308331076;6465290;MÝGROS TÝC.AÞ ERZURUM DEPO;ERZURUM;MERKEZ;TC;4000754;BNB 73G MILKC 48CA;0,11;43,96;OT;20;30
18.02.2019;21.02.2019;9308331076;6465290;MÝGROS TÝC.AÞ ERZURUM DEPO;ERZURUM;MERKEZ;TC;355940;MKA 43,75G MILKINIS 20CA;0,02;10,18;OT;20;30
18.02.2019;21.02.2019;9308331076;6465290;MÝGROS TÝC.AÞ ERZURUM DEPO;ERZURUM;MERKEZ;TC;669673;MKA 80G HNUT RAISN TR 25CA;0,01;4,26;OT;20;30
18.02.2019;21.02.2019;9308331076;6465290;MÝGROS TÝC.AÞ ERZURUM DEPO;ERZURUM;MERKEZ;TC;4050565;MKA 100G STRAWB YOGH 22CA;0,23;116,5;OT;20;30
18.02.2019;21.02.2019;9308331076;6465290;MÝGROS TÝC.AÞ ERZURUM DEPO;ERZURUM;MERKEZ;TC;4050584;MKA 100G OREO TBL 22CA;0,09;46,6;OT;20;30
18.02.2019;21.02.2019;9308331076;6465290;MÝGROS TÝC.AÞ ERZURUM DEPO;ERZURUM;MERKEZ;TC;646683;MKA 25X28,5g GOF CHOCO 16CA;0,03;13,265;OT;20;30
18.02.2019;21.02.2019;9308330985;6524101;MÝGROS GÖLBAÞI DEPO;ANKARA;GÖLBAÞI;TC;4000754;BNB 73G MILKC 48CA;0,46;175,84;OT;20;30
18.02.2019;21.02.2019;9308330985;6524101;MÝGROS GÖLBAÞI DEPO;ANKARA;GÖLBAÞI;TC;355940;MKA 43,75G MILKINIS 20CA;0,03;15,27;OT;20;30
18.02.2019;21.02.2019;9308330985;6524101;MÝGROS GÖLBAÞI DEPO;ANKARA;GÖLBAÞI;TC;669671;MKA 80G MILK TR 27CA;0,03;22,9;OT;20;30
18.02.2019;21.02.2019;9308330985;6524101;MÝGROS GÖLBAÞI DEPO;ANKARA;GÖLBAÞI;TC;4050565;MKA 100G STRAWB YOGH 22CA;0,68;349,5;OT;20;30
18.02.2019;21.02.2019;9308330985;6524101;MÝGROS GÖLBAÞI DEPO;ANKARA;GÖLBAÞI;TC;754260;TONE 100G TBL MILK 4X20CA;0,19;137,325;OT;20;30
18.02.2019;21.02.2019;9308330985;6524101;MÝGROS GÖLBAÞI DEPO;ANKARA;GÖLBAÞI;TC;4050584;MKA 100G OREO TBL 22CA;0,27;139,8;OT;20;30
18.02.2019;21.02.2019;9308330985;6524101;MÝGROS GÖLBAÞI DEPO;ANKARA;GÖLBAÞI;TC;646683;MKA 25X28,5g GOF CHOCO 16CA;0,05;26,53;OT;20;30
18.02.2019;21.02.2019;9308331034;6522918;MÝGROS TÝC.AÞ BURSA DEPO;BURSA;OSMANGAZÝ;TC;4000754;BNB 73G MILKC 48CA;0,11;43,96;OT;20;30
18.02.2019;21.02.2019;9308331034;6522918;MÝGROS TÝC.AÞ BURSA DEPO;BURSA;OSMANGAZÝ;TC;4050565;MKA 100G STRAWB YOGH 22CA;0,46;233;OT;20;30
18.02.2019;21.02.2019;9308331034;6522918;MÝGROS TÝC.AÞ BURSA DEPO;BURSA;OSMANGAZÝ;TC;4050584;MKA 100G OREO TBL 22CA;0,23;116,5;OT;20;30
18.02.2019;21.02.2019;9308331034;6522918;MÝGROS TÝC.AÞ BURSA DEPO;BURSA;OSMANGAZÝ;TC;646683;MKA 25X28,5g GOF CHOCO 16CA;0,05;26,53;OT;20;30
